bus_id,trip_id,route_id,lat,lon,time,speed,direction
0145,3917729,23,37.32331466674805,-121.93328857421875,1774488787,0.0025722000282257795,0
0147,3917742,23,37.338497161865234,-121.88549041748047,1774488787,0.5329598188400269,0
0148,3917730,23,37.32249069213867,-122.04542541503906,1774488787,0.0005144400056451559,0
0150,3923699,Rapid 523,37.3231201171875,-122.00240325927734,1774488787,8.796409606933594,1
0152,3917805,23,37.3480339050293,-121.86573028564453,1774488787,1.4147100448608398,1
0156,3917827,23,37.3580436706543,-121.83281707763672,1774488787,0.0005144400056451559,1
0160,3917823,23,37.323272705078125,-121.97628021240234,1774488787,0.007202160079032183,1
0161,3917824,23,37.323482513427734,-121.9284439086914,1774488787,11.249773979187012,1
0163,3917775,23,37.3310546875,-121.88796997070312,1774488787,5.964417457580566,0
0165,3917799,23,37.357906341552734,-121.83269500732422,1774488787,0.0005144400056451559,1
0170,3926116,60,37.40443801879883,-121.89717102050781,1774488787,0.0030866400338709354,1
0174,3923669,Rapid 523,37.32354736328125,-121.94628143310547,1774488787,0.1399276852607727,1
0175,3923619,Rapid 523,37.32307815551758,-121.9787826538086,1774488787,16.99606704711914,0
0176,3923650,Rapid 523,37.32332992553711,-121.93345642089844,1774488787,2.898869514465332,0
0179,3923635,Rapid 523,37.352386474609375,-122.03250885009766,1774488787,0.0010288800112903118,0
0181,3923618,Rapid 523,37.33898162841797,-121.88453674316406,1774488787,0.0005144400056451559,0
0183,3923620,Rapid 523,37.4105339050293,-122.02830505371094,1774488787,0.0015433200169354677,0
0193,3918802,25,37.36225509643555,-121.83499145507812,1774488787,0.01697652041912079,1
0195,3926048,60,37.36457061767578,-121.91827392578125,1774488787,10.735334396362305,0
0197,3926049,60,37.35548782348633,-121.93033599853516,1774488787,0.0020577600225806236,0
0198,3926047,60,37.38268280029297,-121.89934539794922,1774488787,0.0,0
0199,3926112,60,37.31559371948242,-121.95027923583984,1774488787,0.0036010800395160913,1
3453,3918724,25,37.312461853027344,-121.93753814697266,1774488787,0.0010288800112903118,0
3454,3918815,25,37.35811233520508,-121.83267974853516,1774488787,0.0,1
3463,3918818,25,37.358272552490234,-121.83283233642578,1774488787,0.0005144400056451559,1
3470,3918816,25,37.340274810791016,-121.84280395507812,1774488787,3.4889321327209473,1
3478,3918798,25,37.31074142456055,-121.91698455810547,1774488787,0.0015433200169354677,1
3483,3918722,25,37.314090728759766,-121.89044952392578,1774488787,5.364480018615723,0
4302,3922808,Rapid 522,37.41305923461914,-122.1253890991211,1774488787,9.387840270996094,1
4305,3922852,Rapid 522,37.38740539550781,-122.08709716796875,1774488787,0.0,1
4306,3922855,Rapid 522,37.3275260925293,-121.81130981445312,1774488787,7.410508155822754,1
4307,3922807,Rapid 522,37.35483169555664,-122.0165023803711,1774488787,8.742393493652344,1
4310,3922798,Rapid 522,37.359859466552734,-121.84064483642578,1774488787,15.81131362915039,0
4311,3922782,Rapid 522,37.35464096069336,-121.94609069824219,1774488787,2.2351999282836914,0
4315,3922783,Rapid 522,37.44380187988281,-122.16582489013672,1774488787,0.08282484114170074,0
4316,3922866,Rapid 522,37.32756423950195,-121.8114013671875,1774488787,0.0015433200169354677,1
4318,3922738,Rapid 522,37.35266876220703,-121.85581970214844,1774488787,0.0036010800395160913,0
4319,3922739,Rapid 522,37.38740158081055,-122.0873794555664,1774488787,10.721444129943848,0
